step,gaussian_count,loss,psnr,gpu_memory
2900,4950945.0,0.12850308418273926,15.022754669189453,11383.93359375
2950,5194222.0,0.14961090683937073,13.674535751342773,11739.697265625
3000,5194222.0,0.12155017256736755,17.113059997558594,11739.697265625
3050,5194222.0,0.1973087191581726,12.617758750915527,11739.697265625
3100,5194222.0,0.1228461042046547,17.485370635986328,11739.697265625
3150,5194222.0,0.2235950082540512,12.805643081665039,11739.697265625
3200,5194222.0,0.11683309823274612,13.746889114379883,11739.697265625
3250,5194222.0,0.26363128423690796,11.13609504699707,11739.697265625
3300,5194222.0,0.10931173712015152,15.375176429748535,11739.697265625
3350,5752754.0,0.18306204676628113,14.240954399108887,12499.546875
3400,5752754.0,0.13305947184562683,13.377442359924316,12499.546875
3450,5991420.0,0.1688712239265442,15.760763168334961,13007.0302734375
3500,5991420.0,0.2510188817977905,12.710261344909668,13007.0302734375
3550,6243867.0,0.15291044116020203,14.400445938110352,13308.7421875
3600,6243867.0,0.17868264019489288,12.573525428771973,13308.7421875
3650,6495546.0,0.1893792301416397,13.429194450378418,13664.623046875
3700,6495546.0,0.17110703885555267,15.790363311767578,13664.623046875
3750,6736680.0,0.19927796721458435,12.08999252319336,14038.732421875
3800,6736680.0,0.11356225609779358,15.9520263671875,14061.6923828125
3850,6981891.0,0.11190351843833923,14.749764442443848,14431.6162109375
3900,6981891.0,0.16608043015003204,14.350473403930664,14486.744140625
3950,7257041.0,0.26231157779693604,10.985759735107422,14715.064453125
4000,7257041.0,0.25904449820518494,12.694040298461914,14864.6826171875
4050,7335654.0,0.12036272138357162,13.61549186706543,14934.138671875
4100,7335654.0,0.18902522325515747,15.232781410217285,14957.9716796875
4150,7417720.0,0.19890806078910828,13.054000854492188,15038.16796875
4200,7417720.0,0.26502302289009094,11.954401969909668,15157.3232421875
4250,7499239.0,0.16370154917240143,16.23737144470215,15157.3232421875
4300,7499239.0,0.24697591364383698,11.327970504760742,15157.3232421875
4350,7499239.0,0.14577867090702057,17.190305709838867,15157.3232421875
4400,7499239.0,0.15667462348937988,14.63886547088623,15157.3232421875
4450,7499239.0,0.17933757603168488,15.082801818847656,15157.3232421875
4500,7499239.0,0.04194534942507744,16.754728317260742,15157.3232421875
4550,7499239.0,0.22093704342842102,11.637914657592773,15157.3232421875
4600,7499239.0,0.17093589901924133,13.66191291809082,15157.3232421875
4650,7499239.0,0.22362351417541504,12.814584732055664,15157.3232421875
4700,7499239.0,0.19975659251213074,14.322125434875488,15157.3232421875
4750,7499239.0,0.23484587669372559,11.711444854736328,15157.3232421875
4800,7499239.0,0.17426744103431702,14.345300674438477,15157.3232421875
4850,7499239.0,0.21627002954483032,13.48021125793457,15157.3232421875
4900,7499239.0,0.2006806880235672,12.817617416381836,15157.3232421875
4950,7499239.0,0.0937972366809845,14.886129379272461,15157.3232421875
5000,7499239.0,0.2017408162355423,13.29826831817627,15157.3232421875
5050,7499239.0,0.11801479756832123,14.718903541564941,15157.3232421875
5100,7499239.0,0.17733168601989746,13.453786849975586,15157.3232421875
5150,7499239.0,0.1844276338815689,13.732093811035156,15157.3232421875
5200,7499239.0,0.24148963391780853,13.289824485778809,15157.3232421875
5250,7499239.0,0.24766796827316284,10.660562515258789,15157.3232421875
5300,7499239.0,0.13110199570655823,13.669265747070312,15157.3232421875
5350,7499239.0,0.12843579053878784,16.036848068237305,15157.3232421875
5400,7499239.0,0.1673610508441925,14.66170883178711,15157.3232421875
5450,7499239.0,0.14063771069049835,16.875102996826172,15157.3232421875
5500,7499239.0,0.15276029706001282,16.441482543945312,15157.3232421875
5550,7499239.0,0.1571885198354721,17.737197875976562,15157.3232421875
5600,7499239.0,0.1977667212486267,15.325006484985352,15157.3232421875
5650,7499239.0,0.14565645158290863,16.218069076538086,15157.3232421875
5700,7499239.0,0.16851431131362915,15.36104679107666,15157.3232421875
5750,7499239.0,0.13735423982143402,17.82925033569336,15157.3232421875
5800,7499239.0,0.16086789965629578,17.27802276611328,15157.3232421875
5850,7499239.0,0.1744168996810913,13.984870910644531,15157.3232421875
5900,7499239.0,0.10506603866815567,16.938371658325195,15157.3232421875
5950,7499239.0,0.07581127434968948,14.167232513427734,15157.3232421875
6000,7499239.0,0.11548521369695663,16.468568801879883,15157.3232421875
6050,7499239.0,0.10794658213853836,17.550838470458984,15157.3232421875
6100,7499239.0,0.132149800658226,16.27695655822754,15157.3232421875
6150,7499239.0,0.11780697107315063,15.989391326904297,15157.3232421875
6200,7499239.0,0.15586981177330017,14.09126091003418,15157.3232421875
6250,7499239.0,0.1109398901462555,15.379602432250977,15157.3232421875
6300,7499239.0,0.1392662078142166,15.608856201171875,15157.3232421875
6350,7499239.0,0.15786553919315338,16.358522415161133,15157.3232421875
6400,7499239.0,0.1335383653640747,16.503704071044922,15157.3232421875
6450,7499239.0,0.09451756626367569,18.614368438720703,15157.3232421875
6500,7499239.0,0.11756677180528641,14.610843658447266,15157.3232421875
6550,7499239.0,0.13668584823608398,13.143343925476074,15157.3232421875
6600,7499239.0,0.11942045390605927,15.97807502746582,15157.3232421875
6650,7499239.0,0.11633171886205673,17.63779067993164,15157.3232421875
6700,7499239.0,0.14912381768226624,14.419882774353027,15157.3232421875
6750,7499239.0,0.12500570714473724,16.897111892700195,15157.3232421875
6800,7499239.0,0.13208754360675812,14.33789348602295,15157.3232421875
6850,7499239.0,0.14260879158973694,16.275724411010742,15157.3232421875
6900,7499239.0,0.07381043583154678,15.612696647644043,15157.3232421875
6950,7499239.0,0.10475420206785202,13.23475456237793,15157.3232421875
7000,7499239.0,0.08742443472146988,14.933598518371582,15157.3232421875
7050,7499239.0,0.14244835078716278,16.406715393066406,15157.3232421875
7100,7499239.0,0.1741945743560791,13.958380699157715,15157.3232421875
7150,7499239.0,0.09997265785932541,15.081695556640625,15157.3232421875
7200,7499239.0,0.13447006046772003,16.531709671020508,15157.3232421875
7250,7499239.0,0.22239142656326294,13.209746360778809,15157.3232421875
7300,7499239.0,0.11898975074291229,16.870010375976562,15157.3232421875
7350,7499239.0,0.15908284485340118,13.663893699645996,15157.3232421875
7400,7499239.0,0.1381419599056244,16.334545135498047,15157.3232421875
7450,7499239.0,0.10096624493598938,13.354411125183105,15157.3232421875
7500,7499239.0,0.09090501815080643,16.319499969482422,15157.3232421875
7550,7499239.0,0.09505382925271988,19.268966674804688,15157.3232421875
7600,7499239.0,0.11391065269708633,14.531527519226074,15157.3232421875
7650,7499239.0,0.160521999001503,13.962504386901855,15157.3232421875
7700,7499239.0,0.08967064321041107,18.560516357421875,15157.3232421875
7750,7499239.0,0.11903660744428635,15.3359956741333,15157.3232421875
7800,7499239.0,0.15677878260612488,14.81449031829834,15157.3232421875
7850,7499239.0,0.1147271990776062,17.024810791015625,15157.3232421875
7900,7499239.0,0.13949716091156006,15.20291519165039,15157.3232421875
7950,7499239.0,0.13162201642990112,15.370576858520508,15157.3232421875
